id;tog;tid;BTR;km;spor;watt [kW]
32360;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:10:05;82;10,888;Nordgaaende;27
32361;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:20:05;82;10,888;Nordgaaende;27
32362;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:30:05;82;10,888;Nordgaaende;27
32363;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:40:05;82;10,888;Nordgaaende;27
32364;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:50:05;82;10,888;Nordgaaende;27
32365;1Tognummer 612135, Hundige-Hilleroed, SA-8204;12:00:04;82;10,877;Nordgaaende;27
32366;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:10:04;82;10,877;Nordgaaende;27
32367;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:20:04;82;10,877;Nordgaaende;27
32368;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:30:04;82;10,877;Nordgaaende;27
32369;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:40:04;82;10,877;Nordgaaende;27
32370;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:50:04;82;10,877;Nordgaaende;27
32371;1Tognummer 612135, Hundige-Hilleroed, SA-8204;12:00:03;82;10,866;Nordgaaende;27
32372;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:10:03;82;10,866;Nordgaaende;27
32373;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:20:03;82;10,866;Nordgaaende;27
32374;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:30:03;82;10,866;Nordgaaende;27
32375;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:40:03;82;10,866;Nordgaaende;27
32376;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:50:03;82;10,866;Nordgaaende;27
32377;1Tognummer 612135, Hundige-Hilleroed, SA-8204;12:00:02;82;10,855;Nordgaaende;30
32378;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:10:02;82;10,855;Nordgaaende;30
32379;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:20:02;82;10,855;Nordgaaende;30
32380;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:30:02;82;10,855;Nordgaaende;30
32381;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:40:02;82;10,855;Nordgaaende;30
32382;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:50:02;82;10,855;Nordgaaende;30
32383;1Tognummer 612135, Hundige-Hilleroed, SA-8204;12:00:01;82;10,844;Nordgaaende;56
32384;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:10:01;82;10,844;Nordgaaende;56
32385;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:20:01;82;10,844;Nordgaaende;56
32386;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:30:01;82;10,844;Nordgaaende;56
32387;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:40:01;82;10,844;Nordgaaende;56
32388;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:50:01;82;10,844;Nordgaaende;56
32389;1Tognummer 612135, Hundige-Hilleroed, SA-8204;12:00:00;82;10,833;Nordgaaende;58
32390;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:10:00;82;10,833;Nordgaaende;58
32391;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:20:00;82;10,833;Nordgaaende;58
32392;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:30:00;82;10,833;Nordgaaende;58
32393;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:40:00;82;10,833;Nordgaaende;58
32394;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:50:00;82;10,833;Nordgaaende;58
32395;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:59;82;10,822;Nordgaaende;61
32396;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:59;82;10,822;Nordgaaende;61
32397;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:59;82;10,822;Nordgaaende;61
32398;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:59;82;10,822;Nordgaaende;61
32399;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:59;82;10,822;Nordgaaende;61
32400;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:59;82;10,822;Nordgaaende;61
32401;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:58;82;10,811;Nordgaaende;61
32402;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:58;82;10,811;Nordgaaende;61
32403;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:58;82;10,811;Nordgaaende;61
32404;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:58;82;10,811;Nordgaaende;61
32405;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:58;82;10,811;Nordgaaende;61
32406;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:58;82;10,811;Nordgaaende;61
32407;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:57;82;10,8;Nordgaaende;72
32408;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:57;82;10,8;Nordgaaende;72
32409;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:57;82;10,8;Nordgaaende;72
32410;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:57;82;10,8;Nordgaaende;72
32411;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:57;82;10,8;Nordgaaende;72
32412;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:57;82;10,8;Nordgaaende;72
32413;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:56;82;10,789;Nordgaaende;73
32414;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:56;82;10,789;Nordgaaende;73
32415;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:56;82;10,789;Nordgaaende;73
32416;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:56;82;10,789;Nordgaaende;73
32417;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:56;82;10,789;Nordgaaende;73
32418;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:56;82;10,789;Nordgaaende;73
32419;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:55;82;10,778;Nordgaaende;80
32420;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:55;82;10,778;Nordgaaende;80
32421;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:55;82;10,778;Nordgaaende;80
32422;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:55;82;10,778;Nordgaaende;80
32423;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:55;82;10,778;Nordgaaende;80
32424;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:55;82;10,778;Nordgaaende;80
32425;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:54;82;10,767;Nordgaaende;95
32426;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:54;82;10,767;Nordgaaende;95
32427;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:54;82;10,767;Nordgaaende;95
32428;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:54;82;10,767;Nordgaaende;95
32429;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:54;82;10,767;Nordgaaende;95
32430;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:54;82;10,767;Nordgaaende;95
32431;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:53;82;10,756;Nordgaaende;89
32432;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:53;82;10,756;Nordgaaende;89
32433;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:53;82;10,756;Nordgaaende;89
32434;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:53;82;10,756;Nordgaaende;89
32435;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:53;82;10,756;Nordgaaende;89
32436;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:53;82;10,756;Nordgaaende;89
32437;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:52;82;10,745;Nordgaaende;111
32438;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:52;82;10,745;Nordgaaende;111
32439;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:52;82;10,745;Nordgaaende;111
32440;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:52;82;10,745;Nordgaaende;111
32441;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:52;82;10,745;Nordgaaende;111
32442;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:52;82;10,745;Nordgaaende;111
32443;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:51;82;10,734;Nordgaaende;113
32444;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:51;82;10,734;Nordgaaende;113
32445;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:51;82;10,734;Nordgaaende;113
32446;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:51;82;10,734;Nordgaaende;113
32447;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:51;82;10,734;Nordgaaende;113
32448;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:51;82;10,734;Nordgaaende;113
32449;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:50;82;10,723;Nordgaaende;105
32450;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:50;82;10,723;Nordgaaende;105
32451;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:50;82;10,723;Nordgaaende;105
32452;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:50;82;10,723;Nordgaaende;105
32453;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:50;82;10,723;Nordgaaende;105
32454;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:50;82;10,723;Nordgaaende;105
32455;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:49;82;10,712;Nordgaaende;103
32456;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:49;82;10,712;Nordgaaende;103
32457;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:49;82;10,712;Nordgaaende;103
32458;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:49;82;10,712;Nordgaaende;103
32459;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:49;82;10,712;Nordgaaende;103
32460;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:49;82;10,712;Nordgaaende;103
32461;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:48;82;10,701;Nordgaaende;98
32462;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:48;82;10,701;Nordgaaende;98
32463;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:48;82;10,701;Nordgaaende;98
32464;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:48;82;10,701;Nordgaaende;98
32465;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:48;82;10,701;Nordgaaende;98
32466;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:48;82;10,701;Nordgaaende;98
32467;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:47;82;10,69;Nordgaaende;80
32468;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:47;82;10,69;Nordgaaende;80
32469;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:47;82;10,69;Nordgaaende;80
32470;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:47;82;10,69;Nordgaaende;80
32471;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:47;82;10,69;Nordgaaende;80
32472;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:47;82;10,69;Nordgaaende;80
32473;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:46;82;10,679;Nordgaaende;100
32474;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:46;82;10,679;Nordgaaende;100
32475;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:46;82;10,679;Nordgaaende;100
32476;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:46;82;10,679;Nordgaaende;100
32477;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:46;82;10,679;Nordgaaende;100
32478;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:46;82;10,679;Nordgaaende;100
32479;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:45;82;10,668;Nordgaaende;94
32480;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:45;82;10,668;Nordgaaende;94
32481;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:45;82;10,668;Nordgaaende;94
32482;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:45;82;10,668;Nordgaaende;94
32483;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:45;82;10,668;Nordgaaende;94
32484;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:45;82;10,668;Nordgaaende;94
32485;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:44;82;10,657;Nordgaaende;123
32486;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:44;82;10,657;Nordgaaende;123
32487;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:44;82;10,657;Nordgaaende;123
32488;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:44;82;10,657;Nordgaaende;123
32489;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:44;82;10,657;Nordgaaende;123
32490;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:44;82;10,657;Nordgaaende;123
32491;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:43;82;10,646;Nordgaaende;157
32492;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:43;82;10,646;Nordgaaende;157
32493;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:43;82;10,646;Nordgaaende;157
32494;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:43;82;10,646;Nordgaaende;157
32495;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:43;82;10,646;Nordgaaende;157
32496;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:43;82;10,646;Nordgaaende;157
32497;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:42;82;10,635;Nordgaaende;206
32498;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:42;82;10,635;Nordgaaende;206
32499;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:42;82;10,635;Nordgaaende;206
32500;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:42;82;10,635;Nordgaaende;206
32501;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:42;82;10,635;Nordgaaende;206
32502;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:42;82;10,635;Nordgaaende;206
32503;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:41;82;10,624;Nordgaaende;166
32504;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:41;82;10,624;Nordgaaende;166
32505;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:41;82;10,624;Nordgaaende;166
32506;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:41;82;10,624;Nordgaaende;166
32507;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:41;82;10,624;Nordgaaende;166
32508;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:41;82;10,624;Nordgaaende;166
32509;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:40;82;10,613;Nordgaaende;89
32510;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:40;82;10,613;Nordgaaende;89
32511;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:40;82;10,613;Nordgaaende;89
32512;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:40;82;10,613;Nordgaaende;89
32513;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:40;82;10,613;Nordgaaende;89
32514;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:40;82;10,613;Nordgaaende;89
32515;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:39;82;10,602;Nordgaaende;82
32516;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:39;82;10,602;Nordgaaende;82
32517;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:39;82;10,602;Nordgaaende;82
32518;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:39;82;10,602;Nordgaaende;82
32519;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:39;82;10,602;Nordgaaende;82
32520;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:39;82;10,602;Nordgaaende;82
32521;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:38;82;10,591;Nordgaaende;-230
32522;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:38;82;10,591;Nordgaaende;-230
32523;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:38;82;10,591;Nordgaaende;-230
32524;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:38;82;10,591;Nordgaaende;-230
32525;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:38;82;10,591;Nordgaaende;-230
32526;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:38;82;10,591;Nordgaaende;-230
32527;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:37;82;10,58;Nordgaaende;-701
32528;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:37;82;10,58;Nordgaaende;-701
32529;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:37;82;10,58;Nordgaaende;-701
32530;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:37;82;10,58;Nordgaaende;-701
32531;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:37;82;10,58;Nordgaaende;-701
32532;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:37;82;10,58;Nordgaaende;-701
32533;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:36;82;10,569;Nordgaaende;-928
32534;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:36;82;10,569;Nordgaaende;-928
32535;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:36;82;10,569;Nordgaaende;-928
32536;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:36;82;10,569;Nordgaaende;-928
32537;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:36;82;10,569;Nordgaaende;-928
32538;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:36;82;10,569;Nordgaaende;-928
32539;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:35;82;10,557;Nordgaaende;-993
32540;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:35;82;10,557;Nordgaaende;-993
32541;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:35;82;10,557;Nordgaaende;-993
32542;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:35;82;10,557;Nordgaaende;-993
32543;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:35;82;10,557;Nordgaaende;-993
32544;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:35;82;10,557;Nordgaaende;-993
32545;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:34;82;10,544;Nordgaaende;-1087
32546;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:34;82;10,544;Nordgaaende;-1087
32547;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:34;82;10,544;Nordgaaende;-1087
32548;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:34;82;10,544;Nordgaaende;-1087
32549;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:34;82;10,544;Nordgaaende;-1087
32550;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:34;82;10,544;Nordgaaende;-1087
32551;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:33;82;10,531;Nordgaaende;-1192
32552;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:33;82;10,531;Nordgaaende;-1192
32553;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:33;82;10,531;Nordgaaende;-1192
32554;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:33;82;10,531;Nordgaaende;-1192
32555;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:33;82;10,531;Nordgaaende;-1192
32556;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:33;82;10,531;Nordgaaende;-1192
32557;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:32;82;10,517;Nordgaaende;-1225
32558;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:32;82;10,517;Nordgaaende;-1225
32559;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:32;82;10,517;Nordgaaende;-1225
32560;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:32;82;10,517;Nordgaaende;-1225
32561;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:32;82;10,517;Nordgaaende;-1225
32562;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:32;82;10,517;Nordgaaende;-1225
32563;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:31;82;10,502;Nordgaaende;-1257
32564;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:31;82;10,502;Nordgaaende;-1257
32565;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:31;82;10,502;Nordgaaende;-1257
32566;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:31;82;10,502;Nordgaaende;-1257
32567;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:31;82;10,502;Nordgaaende;-1257
32568;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:31;82;10,502;Nordgaaende;-1257
32569;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:30;82;10,487;Nordgaaende;-1329
32570;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:30;82;10,487;Nordgaaende;-1329
32571;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:30;82;10,487;Nordgaaende;-1329
32572;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:30;82;10,487;Nordgaaende;-1329
32573;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:30;82;10,487;Nordgaaende;-1329
32574;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:30;82;10,487;Nordgaaende;-1329
32575;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:29;82;10,471;Nordgaaende;-1385
32576;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:29;82;10,471;Nordgaaende;-1385
32577;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:29;82;10,471;Nordgaaende;-1385
32578;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:29;82;10,471;Nordgaaende;-1385
32579;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:29;82;10,471;Nordgaaende;-1385
32580;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:29;82;10,471;Nordgaaende;-1385
32581;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:28;82;10,454;Nordgaaende;-1338
32582;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:28;82;10,454;Nordgaaende;-1338
32583;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:28;82;10,454;Nordgaaende;-1338
32584;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:28;82;10,454;Nordgaaende;-1338
32585;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:28;82;10,454;Nordgaaende;-1338
32586;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:28;82;10,454;Nordgaaende;-1338
32587;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:27;82;10,436;Nordgaaende;-1415
32588;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:27;82;10,436;Nordgaaende;-1415
32589;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:27;82;10,436;Nordgaaende;-1415
32590;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:27;82;10,436;Nordgaaende;-1415
32591;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:27;82;10,436;Nordgaaende;-1415
32592;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:27;82;10,436;Nordgaaende;-1415
32593;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:26;82;10,418;Nordgaaende;-1581
32594;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:26;82;10,418;Nordgaaende;-1581
32595;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:26;82;10,418;Nordgaaende;-1581
32596;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:26;82;10,418;Nordgaaende;-1581
32597;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:26;82;10,418;Nordgaaende;-1581
32598;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:26;82;10,418;Nordgaaende;-1581
32599;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:25;82;10,399;Nordgaaende;-1658
32600;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:25;82;10,399;Nordgaaende;-1658
32601;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:25;82;10,399;Nordgaaende;-1658
32602;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:25;82;10,399;Nordgaaende;-1658
32603;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:25;82;10,399;Nordgaaende;-1658
32604;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:49:25;82;10,399;Nordgaaende;-1658
32605;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:59:24;82;10,379;Nordgaaende;-1747
32606;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;12:09:24;82;10,379;Nordgaaende;-1747
32607;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;12:19:24;82;10,379;Nordgaaende;-1747
32608;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;12:29:24;82;10,379;Nordgaaende;-1747
32609;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;12:39:24;82;10,379;Nordgaaende;-1747
